# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000185105   17   79797521   80005109     14       3  161152      0.44615    -7.927e-14      0.44615
ENSG00000185269   17   79810388   80019716     16       5  161228     0.058253   -7.9249e-14     0.058253
ENSG00000169696   17   79834683   80075282     24       6  161361       1.0872    -7.927e-14       1.0872
ENSG00000169689   17   79876578   80081983     25       6  161363       1.0972    -7.927e-14       1.0972
ENSG00000169683   17   79881178   80089027     31       5  161371        1.117    -7.927e-14        1.117
ENSG00000169750   17   79889500   80092080     32       5  161372       1.1176    -7.927e-14       1.1176
ENSG00000169738   17   79893012   80095608     34       5  161374       1.2094    -7.927e-14       1.2094
ENSG00000169733   17   79905778   80109707     37       5  161376       1.1982    -7.927e-14       1.1982
ENSG00000169727   17   79908567   80115346     46       4  161382       1.2277    -7.927e-14       1.2277
ENSG00000169718   17   79915382   80123763     51       4  161384       1.2156    -7.927e-14       1.2156
ENSG00000169710   17   79936214   80156208     61       4  160888       1.2581    -7.927e-14       1.2581
ENSG00000176155   17   79959336   80270706     74       4  160531       1.2073    -7.927e-14       1.2073
ENSG00000141526   17   80086273   80319005     60       5  159276       1.1908    -7.927e-14       1.1908
ENSG00000141551   17   80096899   80331607     58       6  159041        1.133    -7.927e-14        1.133
ENSG00000268852   17   80114131   80316080     43       5  159151       1.2589    -7.927e-14       1.2589
ENSG00000173762   17   80172744   80375478     38       8  157611      -1.7421    -7.927e-14      -1.7421
ENSG00000141574   17   80178900   80391950     47       9  158337      -1.7401    -7.927e-14      -1.7401
ENSG00000182459   17   80217123   80421652     57      10  158875      -1.8087    -7.927e-14      -1.8087
ENSG00000181408   17   80232153   80433462     60      10  159002       -1.623    -7.927e-14       -1.623
ENSG00000181396   17   80247099   80476513     71      11  159345      -1.6092    -7.927e-14      -1.6092
ENSG00000169660   17   80276194   80500521     80      13  159996      -1.7478    -7.927e-14      -1.7478
ENSG00000178927   17   80300465   80508705     76      13  160346      -1.6479    -7.927e-14      -1.6479
ENSG00000141562   17   80316056   80548413     84      15  160202      -1.4643    -7.927e-14      -1.4643
ENSG00000141568   17   80377589   80702538    121      27  161177     0.042082   -7.9249e-14     0.042082
ENSG00000141580   17   80472438   80706429     85      22  161104      0.51456    -7.927e-14      0.51456
ENSG00000141542   17   80512849   80756604     81      19  160571      0.84479    -7.927e-14      0.84479
ENSG00000141560   17   80574559   80788204     73      14  159517      0.91876    -7.927e-14      0.91876
ENSG00000167363   17   80593451   80809073     79      13  159661      0.99965    -7.927e-14      0.99965
ENSG00000141556   17   80609940   81000724    186      24  160076       0.2064   -7.9242e-14       0.2064
ENSG00000141579   17   80687311   80898454     93      10  159597      0.68218    -7.927e-14      0.68218
ENSG00000175711   17   80800031   81109686    124      18  160523     -0.11478   -7.9256e-14     -0.11478
ENSG00000176845   17   80937567   81152864     44      10  160485      -0.9386    -7.927e-14      -0.9386
ENSG00000173213   18          0     173545      9       2  153300     -0.32497    -7.927e-14     -0.32497
ENSG00000101557   18      58383     314629     69      10  151237      -0.1527   -7.9242e-14      -0.1527
ENSG00000079134   18     114520     368050    111      21  153636     -0.23555   -7.9242e-14     -0.23555
ENSG00000158270   18     219361     600722    244      59  156487      -2.2256   -7.9048e-14      -2.2256
ENSG00000177143   18     480367     681524     97      25  159154    -0.030584   -7.9253e-14    -0.030584
ENSG00000079101   18     496988     750334    131      23  158355     -0.43234    -7.927e-14     -0.43234
ENSG00000176912   18     541320     758340    126      21  158234     -0.34214    -7.927e-14     -0.34214
ENSG00000176890   18     557604     773578    125      20  158227     -0.32759    -7.927e-14     -0.32759
ENSG00000132199   18     570324     812676    130      20  158343     -0.41819    -7.927e-14     -0.41819
ENSG00000176105   18     621588     912547    160      27  159537     -0.79745    -7.927e-14     -0.79745
ENSG00000141433   18     804944    1012173    103      30  161312       -2.006   -7.9048e-14       -2.006
ENSG00000101574   18    2437524    2671508    150      30  158218    -0.085516   -7.9256e-14    -0.085516
ENSG00000080986   18    2471510    2716634    146      28  156515      0.13954   -7.9242e-14      0.13954
ENSG00000101596   18    2555737    2905015    130      27  156650      0.30118    -7.927e-14      0.30118
ENSG00000132205   18    2747028    3015991     87      22  155788      -1.0928    -7.927e-14      -1.0928
ENSG00000101577   18    2816992    3113313    110      31  156560     -0.82304    -7.927e-14     -0.82304
ENSG00000101605   18    2966805    3320106    182      52  157009     -0.58616    -7.927e-14     -0.58616
ENSG00000101608   18    3147479    3356234    118      29  158510     -0.60136    -7.927e-14     -0.60136
ENSG00000118680   18    3161907    3378282    126      32  158219     -0.63006    -7.927e-14     -0.63006
ENSG00000177426   18    3311606    3558409     94      33  159779      0.48959    -7.927e-14      0.48959
ENSG00000170579   18    3396030    4555335    515     128  159244      -1.3805    -7.927e-14      -1.3805
ENSG00000231824   18    5045284    5297502    126      27  159310       2.2227   -7.9048e-14       2.2227
ENSG00000198081   18    5189018    5397052     78      13  159700       1.0845    -7.927e-14       1.0845
ENSG00000082397   18    5292383    5730699    188      46  159963      0.73895    -7.927e-14      0.73895
ENSG00000206432   18    5782071    5995954    126      28  159367       0.2612    -7.927e-14       0.2612
ENSG00000154655   18    5854705    6515236    291      61  159101      0.48153    -7.927e-14      0.48153
ENSG00000265944   18    6411415    6690652    166      52  158752      -2.0964   -7.9048e-14      -2.0964
ENSG00000088756   18    6629717    7015715    242      61  159935      0.80166    -7.927e-14      0.80166
ENSG00000101680   18    6841743    7217813    221      55  159146      0.94302    -7.927e-14      0.94302
ENSG00000206422   18    7131123    7332045     64      19  159349      0.52121    -7.927e-14      0.52121
ENSG00000173482   18    7466780    8506859    527      94  160404      -3.1553   -7.9048e-14      -3.1553
ENSG00000268046   18    8236437    8437038    134      30  161124     -0.89421    -7.927e-14     -0.89421
ENSG00000206418   18    8509443    8739379    152      41  159051     -0.80265    -7.927e-14     -0.80265
ENSG00000168502   18    8605659    8932776    229      55  160349      -1.8815    -7.927e-14      -1.8815
ENSG00000178127   18    9002628    9234343     81      18  158488       1.5012    -7.927e-14       1.5012
ENSG00000101745   18    9036226    9385983    105      17  155814       1.9682    -7.927e-14       1.9682
ENSG00000128791   18    9234765    9502418    101      22  155259       1.8676    -7.927e-14       1.8676
ENSG00000017797   18    9375007    9638114    130      26  156514      0.16017   -7.9242e-14      0.16017
ENSG00000154845   18    9446789    9715238    139      30  157280     -0.14909   -7.9242e-14     -0.14909
ENSG00000168461   18    9608162    9962548    212      63  159837    -0.093829   -7.9256e-14    -0.093829
ENSG00000168454   18    9785763    9989272    124      29  159776      -0.2966    -7.927e-14      -0.2966
ENSG00000101558   18    9813999   10060018    154      36  158385     -0.88071    -7.927e-14     -0.88071
ENSG00000154856   18   10354625   10589945    154      31  160927      -1.8586    -7.927e-14      -1.8586
ENSG00000134265   18   10425902   10652758    107      17  161327       -2.407   -7.9048e-14       -2.407
ENSG00000154864   18   10566480   11248587    338      72  160051      -2.8421   -7.9048e-14      -2.8421
ENSG00000141404   18   11588955   11985684    135      31  158837       1.2373    -7.927e-14       1.2373
ENSG00000255112   18   11751395   11954448     85      18  158754       1.4878    -7.927e-14       1.4878
ENSG00000154889   18   11782621   12009222    105      24  160171       1.0567    -7.927e-14       1.0567
ENSG00000141401   18   11881024   12130876    141      25  160962     -0.50202    -7.927e-14     -0.50202
ENSG00000181626   18   11993852   12229748     92      11  161350     -0.31306    -7.927e-14     -0.31306
ENSG00000176194   18   12154318   12377594     85      12  161010     -0.46888    -7.927e-14     -0.46888
ENSG00000176014   18   12207668   12444319    100      14  160091     -0.75908    -7.927e-14     -0.75908
ENSG00000141385   18   12228943   12477313    112      17  159754      -1.1207    -7.927e-14      -1.1207
ENSG00000141391   18   12307895   12532237     91      16  158449      -1.3201    -7.927e-14      -1.3201
ENSG00000134278   18   12346511   12758133    143      26  156138     -0.85911    -7.927e-14     -0.85911
ENSG00000215527   18   12558042   12763470     65      12  155323    -0.040287   -7.9249e-14    -0.040287
ENSG00000128789   18   12558737   12825739     92      20  155635      0.19784   -7.9242e-14      0.19784
ENSG00000101624   18   12561832   12802776     82      17  155750      0.13903   -7.9242e-14      0.13903
ENSG00000175354   18   12685477   13029642    134      29  159019     -0.21305   -7.9242e-14     -0.21305
ENSG00000085415   18   12847132   13087535     96      14  160811      -1.0772    -7.927e-14      -1.0772
ENSG00000101639   18   12891361   13225051    127      16  160533      -1.9696    -7.927e-14      -1.9696
ENSG00000168675   18   13117497   13752754    280      65  159765      0.77408    -7.927e-14      0.77408
ENSG00000177150   18   13563346   13826662    107      22  158069       1.3889    -7.927e-14       1.3889
ENSG00000101654   18   13626659   13864557    103      18  158261       1.7406    -7.927e-14       1.7406
ENSG00000176136   18   13724154   13926861    118      21  159218       1.1007    -7.927e-14       1.1007
ENSG00000185231   18   13782043   14015706    129      25  159018     0.093963   -7.9256e-14     0.093963
ENSG00000175322   18   13957456   14232489     58      13  156098    -0.059528   -7.9249e-14    -0.059528
ENSG00000183206   18   14407338   14643584     13       4  161405     -0.26328    -7.927e-14     -0.26328
ENSG00000180777   18   14628271   14952737     38       5  161405      0.46764    -7.927e-14      0.46764
ENSG00000067900   18   18426867   18791812     37       2  160905      0.97837    -7.927e-14      0.97837
ENSG00000141449   18   18722203   19205378     96       7  160989      0.35986    -7.927e-14      0.35986
ENSG00000141446   18   19009242   19280845     62       5  160424     -0.39911    -7.927e-14     -0.39911
ENSG00000167088   18   19092228   19310417     46       4  160083     -0.35728    -7.927e-14     -0.35728
ENSG00000158201   18   19130858   19384766     51       6  160174    -0.047256   -7.9249e-14    -0.047256
ENSG00000101752   18   19184918   19550918     86      12  160537      0.44414    -7.927e-14      0.44414
ENSG00000263588   18   19568021   19778741     57       9  160804      -2.3558   -7.9048e-14      -2.3558
ENSG00000141448   18   19649404   19882491     64      15  159943      -2.9239   -7.9048e-14      -2.9239
ENSG00000212710   18   19893564   20097878     70      18  159664      -1.1084    -7.927e-14      -1.1084
ENSG00000101773   18   20278224   20706451    116      12  155821       1.5894    -7.927e-14       1.5894
ENSG00000134508   18   20614528   20940431    111      24  157958      0.49741    -7.927e-14      0.49741
ENSG00000134490   18   20677108   21117925    147      26  157717     -0.46758    -7.927e-14     -0.46758
ENSG00000101782   18   20932787   21166567     72      10  157702     -0.88091    -7.927e-14     -0.88091
ENSG00000141452   18   20983473   21211746     84      12  157551      -1.0545    -7.927e-14      -1.0545
ENSG00000141458   18   20986148   21266862     99      15  157483      -1.2629    -7.927e-14      -1.2629
ENSG00000154065   18   21078890   21342849     92      14  158043      -1.2655    -7.927e-14      -1.2655
ENSG00000053747   18   21169407   21635030    158      18  159894      -1.5292    -7.927e-14      -1.5292
ENSG00000168234   18   21472737   21815574    132      26  159987      -1.6356    -7.927e-14      -1.6356
ENSG00000154040   18   21618942   21841567     93      20  158859      -1.6362    -7.927e-14      -1.6362
ENSG00000141447   18   21642008   22077844    181      44  158364      0.10553   -7.9256e-14      0.10553
ENSG00000154059   18   21906580   22133499    133      32  158338       1.7833    -7.927e-14       1.7833
ENSG00000134489   18   21940593   22159921    149      38  158634        1.857    -7.927e-14        1.857
ENSG00000198795   18   22541890   23032154    189      46  159729     -0.30331    -7.927e-14     -0.30331
ENSG00000141380   18   23496578   23771181     94      13  158262     -0.27353    -7.927e-14     -0.27353
ENSG00000154611   18   23613816   23873319     45       7  160060     -0.66875    -7.927e-14     -0.66875
ENSG00000141384   18   23705900   24071649    106      20  158187     -0.26752    -7.927e-14     -0.26752
ENSG00000134504   18   23934874   24337365    188      48  158711      0.12413   -7.9256e-14      0.12413
ENSG00000171885   18   24332002   24545782    145      32  158022         0.21   -7.9242e-14         0.21
ENSG00000154080   18   24395595   24865281    304      32  159725    -0.086236   -7.9256e-14    -0.086236
ENSG00000170558   18   25430930   25857410    194      35  159336       -1.716    -7.927e-14       -1.716
ENSG00000134762   18   28469974   28722781    127      27  158288     0.032448   -7.9249e-14     0.032448
ENSG00000134755   18   28545940   28782378    127      25  158459      -2.2618   -7.9048e-14      -2.2618
ENSG00000134765   18   28609199   28842819    111      24  159362      -1.0772    -7.927e-14      -1.0772
ENSG00000134760   18   28798052   29036992    124      17  160769      0.55105    -7.927e-14      0.55105
ENSG00000175065   18   28856740   29094875    131      23  158738      0.29558    -7.927e-14      0.29558
ENSG00000134757   18   28927758   29158665    131      25  158810    -0.095653   -7.9256e-14    -0.095653
ENSG00000046604   18   28978006   29228971    139      25  158929     -0.15158   -7.9242e-14     -0.15158
ENSG00000118271   18   29071689   29278974    108      17  160123     -0.51671    -7.927e-14     -0.51671
ENSG00000118276   18   29102210   29365799    122      22  160037      0.43893    -7.927e-14      0.43893
ENSG00000141437   18   29239525   29440843     79      19  159478      0.98337    -7.927e-14      0.98337
ENSG00000153339   18   29309136   29633099    131      25  160199      0.50101    -7.927e-14      0.50101
ENSG00000101695   18   29498335   29753176     90      21  160696     0.013844   -7.9253e-14     0.013844
ENSG00000134758   18   29571818   29811524     87      18  157804      0.99074    -7.927e-14      0.99074
ENSG00000141441   18   29604840   30150447    234      42  157275      0.61085    -7.927e-14      0.61085
ENSG00000141434   18   29665032   29900367    101      21  154666       1.9698    -7.927e-14       1.9698
ENSG00000197705   18   30152634   30453025     99      11  158338      0.13508   -7.9242e-14      0.13508
ENSG00000228835   18   30249758   30454376     72       7  157256     -0.18279   -7.9242e-14     -0.18279
ENSG00000166960   18   30417366   31121065    157      18  153434     -0.02284   -7.9253e-14     -0.02284
ENSG00000141431   18   31058579   31431156    141      20  159123       1.4663    -7.927e-14       1.4663
ENSG00000101746   18   31331064   31904916    165      31  158413       2.1425   -7.9048e-14       2.1425
ENSG00000134769   18   31973254   32571808    196      27  154223      0.41953    -7.927e-14      0.41953
ENSG00000166974   18   32456892   32823434    151      21  159396       -1.652    -7.927e-14       -1.652
ENSG00000186812   18   32720994   32947097     68      12  158566   -0.0074482   -7.9252e-14   -0.0074482
ENSG00000186814   18   32731032   32970196     78      14  158500     0.063989   -7.9256e-14     0.063989
ENSG00000172466   18   32812176   33025446     64      12  160206      0.36334    -7.927e-14      0.36334
ENSG00000186496   18   32846661   33057301     59      11  160228      0.78312    -7.927e-14      0.78312
ENSG00000267140   18   32923835   33177904     89      23  160079       1.4206    -7.927e-14       1.4206
ENSG00000153391   18   32932194   33177955     87      22  160049       1.3926    -7.927e-14       1.3926
ENSG00000141429   18   33061081   33391798    135      25  160407     -0.27551    -7.927e-14     -0.27551
ENSG00000141428   18   33452046   33659241     54       5  156223      0.97912    -7.927e-14      0.97912
ENSG00000141425   18   33464350   33747539     97      13  158258       1.9383    -7.927e-14       1.9383
ENSG00000141424   18   33588495   33809348    101      16  159515       2.1029   -7.9048e-14       2.1029
ENSG00000134759   18   33609407   33857909    125      24  160147       1.9101    -7.927e-14       1.9101
ENSG00000075643   18   33667482   33952120    147      31  159809       1.5109    -7.927e-14       1.5109
ENSG00000134775   18   33777677   34460018    370      66  156834      -0.9486    -7.927e-14      -0.9486
ENSG00000134779   18   34259987   34509158     86       9  147903      -0.5359    -7.927e-14      -0.5359
ENSG00000150477   18   34309069   34912135    166      16  154659     -0.60418    -7.927e-14     -0.60418
ENSG00000101489   18   34723010   35246000    232      51  160116      0.54558    -7.927e-14      0.54558
ENSG00000078142   18   39435171   39767794    117      16  161087      0.17063   -7.9242e-14      0.17063
ENSG00000152214   18   40223192   40795657    206      35  157228     -0.71837    -7.927e-14     -0.71837
ENSG00000132872   18   40747843   40957615     54       9  154222       1.7786    -7.927e-14       1.7786
ENSG00000152217   18   42160138   42748475    241      56  158839      0.29627    -7.927e-14      0.29627
ENSG00000132874   18   42692960   43363072    448      71  159164      0.10716   -7.9256e-14      0.10716
ENSG00000141469   18   43204092   43432485    165      28  158680     -0.88444    -7.927e-14     -0.88444
ENSG00000197046   18   43305477   43524045    108      15  157436     -0.34035    -7.927e-14     -0.34035
ENSG00000152223   18   43327574   43647240    123      20  159086      0.43858    -7.927e-14      0.43858
ENSG00000152229   18   43463502   43752238     99      16  161118      0.54269    -7.927e-14      0.54269
ENSG00000152234   18   43564110   43784300     71      10  161005      0.53343    -7.927e-14      0.53343
ENSG00000152240   18   43584298   43808299     62       8  161386      0.51632    -7.927e-14      0.51632
ENSG00000152242   18   43653519   43946949     85      11  161064      0.55072    -7.927e-14      0.55072
ENSG00000141622   18   43806772   44143103    154      39  159227       1.2139    -7.927e-14       1.2139
ENSG00000167210   18   43956935   44336996    254      57  159165      0.12752   -7.9242e-14      0.12752
ENSG00000101638   18   44159081   44439220    182      42  159220      0.31652    -7.927e-14      0.31652
ENSG00000078043   18   44288353   44600123    128      14  158300       1.1072    -7.927e-14       1.1072
ENSG00000167216   18   44397455   44727658    101       9  157840       1.2275    -7.927e-14       1.2275
ENSG00000266996   18   44442731   44644607     65       7  158680       1.3917    -7.927e-14       1.3917
ENSG00000234298   18   44448658   44650534     65       7  158680       1.3917    -7.927e-14       1.3917
ENSG00000183791   18   44454573   44656449     66       7  158722       1.3705    -7.927e-14       1.3705
ENSG00000206181   18   44458943   44661988     65       7  158680       1.3655    -7.927e-14       1.3655
ENSG00000167220   18   44533774   44776891     82       8  160305       1.0062    -7.927e-14       1.0062
ENSG00000267228   18   44561027   44802652     83       8  160318      0.89215    -7.927e-14      0.89215
ENSG00000134049   18   44581413   44802745     74       7  160640      0.82396    -7.927e-14      0.82396
ENSG00000215474   18   44646293   44875554     84      10  159791     0.057316   -7.9249e-14     0.057316
ENSG00000175387   18   45257922   45557515     84      12  160757      0.88911    -7.927e-14      0.88911
ENSG00000184828   18   45453044   46037123    289      74  158976     -0.72817    -7.927e-14     -0.72817
ENSG00000268960   18   45678672   45879208    100      32  157432      -1.1698    -7.927e-14      -1.1698
ENSG00000134030   18   45965417   46489588    271      64  157207       1.4703    -7.927e-14       1.4703
ENSG00000101665   18   46346223   46577081    105      35  158325      0.58212    -7.927e-14      0.58212
ENSG00000141627   18   46470039   47087717    242      29  158321       1.7817    -7.927e-14       1.7817
ENSG00000177576   18   46908028   47113622     76      17  157595       1.0832    -7.927e-14       1.0832
ENSG00000215472   18   46908051   47117956     77      17  157644       1.0688    -7.927e-14       1.0688
ENSG00000265681   18   46914851   47118906     77      17  158028       0.9657    -7.927e-14       0.9657
ENSG00000101670   18   46987069   47219272    136      32  159389     -0.74147    -7.927e-14     -0.74147
ENSG00000167315   18   47209869   47440330    132      18  160350     -0.90825    -7.927e-14     -0.90825
ENSG00000266997   18   47222163   47463993    149      20  160472     -0.65326    -7.927e-14     -0.65326
ENSG00000167306   18   47249183   47821463    363      55  159337     -0.28053    -7.927e-14     -0.28053
ENSG00000172361   18   47653563   47892892    115      25  159636      0.32794    -7.927e-14      0.32794
ENSG00000141644   18   47693252   47908144    108      22  159892     -0.20361   -7.9242e-14     -0.20361
ENSG00000154832   18   47708713   47914674    106      22  159596     -0.44936    -7.927e-14     -0.44936
ENSG00000154839   18   47801365   48020543    111      19  159202      -2.2782   -7.9048e-14      -2.2782
ENSG00000141639   18   47986448   48358194    196      43  159197       0.8414    -7.927e-14       0.8414
ENSG00000134042   18   48224574   48451772     94      25  159623     -0.69309    -7.927e-14     -0.69309
ENSG00000082212   18   48305419   48574691     94      17  159173     -0.98665    -7.927e-14     -0.98665
ENSG00000141642   18   48394361   48614491     50       4  160485     -0.73932    -7.927e-14     -0.73932
ENSG00000267699   18   48394389   48684514     64       5  160686     -0.96108    -7.927e-14     -0.96108
ENSG00000141646   18   48394410   48711415     73       6  160775     -0.46786    -7.927e-14     -0.46786
ENSG00000176624   18   48600920   48844674     71      13  161157      0.70597    -7.927e-14      0.70597
ENSG00000187323   18   49766542   51157784    639      80  159398       1.3454    -7.927e-14       1.3454
ENSG00000134046   18   51579079   51851158    101      15  157361     -0.17817   -7.9242e-14     -0.17817
ENSG00000101751   18   51695774   51947636     92      13  156059      -1.0617    -7.927e-14      -1.0617
ENSG00000174448   18   51750728   51984334     94      11  155936      -1.4668    -7.927e-14      -1.4668
ENSG00000166845   18   51784287   52011588     86      11  154411       -1.342    -7.927e-14       -1.342
ENSG00000178690   18   52154988   52366724     56       5  156649      -2.1811   -7.9048e-14      -2.1811
ENSG00000041353   18   52285091   52662747    131      19  156658      0.76882    -7.927e-14      0.76882
ENSG00000166510   18   52468740   52726739     91      15  160618       1.7228    -7.927e-14       1.7228
ENSG00000196628   18   52789562   53432018    227      35  152549        4.432   -7.9048e-14        4.432
ENSG00000091164   18   54164439   54418831     74      11  156373     -0.17553   -7.9242e-14     -0.17553
ENSG00000091157   18   54218574   54798828    234      37  155907      -0.2914    -7.927e-14      -0.2914
ENSG00000228075   18   54714293   54917531    104      19  158600    -0.088239   -7.9256e-14    -0.088239
ENSG00000177511   18   54918044   55138962     81      12  159319      -1.8645    -7.927e-14      -1.8645
ENSG00000119547   18   55002917   55258529    150      26  159632      0.14894   -7.9242e-14      0.14894
ENSG00000066926   18   55115515   55354004    154      32  158433      0.46943    -7.927e-14      0.46943
ENSG00000134440   18   55167888   55389445    122      32  157653     -0.43775    -7.927e-14     -0.43775
ENSG00000081923   18   55213658   55570333    176      45  158293      -1.0917    -7.927e-14      -1.0917
ENSG00000049759   18   55611599   56168772    334      60  157257      -1.5656    -7.927e-14      -1.5656
ENSG00000198796   18   56048479   56396189    183      43  158983      -1.1214    -7.927e-14      -1.1214
ENSG00000172175   18   56238618   56517371    103      22  159647     -0.99905    -7.927e-14     -0.99905
ENSG00000074657   18   56429832   56753712    163      39  159084      -1.8083    -7.927e-14      -1.8083
ENSG00000166562   18   56706709   56926068    163      38  158390       0.9321    -7.927e-14       0.9321
ENSG00000134443   18   56787400   56998006    141      34  159023        1.644    -7.927e-14        1.644
ENSG00000134438   18   56834267   57041318    120      28  157817        1.152    -7.927e-14        1.152
ENSG00000166569   18   56842388   57085881    142      30  157916      0.78074    -7.927e-14      0.78074
ENSG00000074695   18   56895055   57127194    133      22  158988     -0.37204    -7.927e-14     -0.37204
ENSG00000183287   18   56998172   57464612    292      56  160325      -1.9561    -7.927e-14      -1.9561
ENSG00000141682   18   57467180   57671538    112      29  160675     -0.90865    -7.927e-14     -0.90865
ENSG00000166603   18   57938564   58140001     72      18  154747      -1.1152    -7.927e-14      -1.1152
ENSG00000101542   18   58900815   59323006    205      47  159925     -0.97265    -7.927e-14     -0.97265
ENSG00000176641   18   59375296   59661480    142      29  159062       1.7798    -7.927e-14       1.7798
ENSG00000197563   18   59610800   59954351    163      16  155221        1.114    -7.927e-14        1.114
ENSG00000134444   18   59754491   60074355    149      22  155218     0.021828   -7.9253e-14     0.021828
ENSG00000141655   18   59892520   60158516    160      35  154886      0.76975    -7.927e-14      0.76975
ENSG00000141664   18   60090240   60354942    126      26  151235       1.6598    -7.927e-14       1.6598
ENSG00000081913   18   60282672   60747666    143      27  151510       0.4193    -7.927e-14       0.4193
ENSG00000215431   18   60391423   60592724     45       8  143664      0.19307   -7.9242e-14      0.19307
ENSG00000269630   18   60405640   60605948     51       9  146330      0.22943   -7.9242e-14      0.22943
ENSG00000171791   18   60690579   61087361    168      47  158343       1.1636    -7.927e-14       1.1636
ENSG00000119537   18   60894959   61134743     99      23  159689       1.2289    -7.927e-14       1.2289
ENSG00000119541   18   60956423   61189716    119      22  160422       0.2938    -7.927e-14       0.2938
ENSG00000206075   18   61043994   61272318    114      19  160378      -1.5965    -7.927e-14      -1.5965
ENSG00000166634   18   61123393   61334244    104      15  160280      -1.3493    -7.927e-14      -1.3493
ENSG00000197641   18   61154223   61371873     87      12  161386     -0.73681    -7.927e-14     -0.73681
ENSG00000206073   18   61204493   61411532     75       8  161361     -0.57774    -7.927e-14     -0.57774
ENSG00000057149   18   61222431   61429197     78      10  160807     -0.64305    -7.927e-14     -0.64305
ENSG00000166396   18   61320169   61572604    129      17  160846      -2.2771   -7.9048e-14      -2.2771
ENSG00000197632   18   61438926   61671124    123      12  160627      -2.4622   -7.9048e-14      -2.4622
ENSG00000242550   18   61464408   61703345    126      13  160646      -2.0004   -7.9048e-14      -2.0004
ENSG00000268706   18   61502042   61709601    101      10  160458      -1.6113    -7.927e-14      -1.6113
ENSG00000221887   18   61516535   61749008    115      13  159698      -1.6578    -7.927e-14      -1.6578
ENSG00000166401   18   61537159   61772278    120      14  159599      -1.7767    -7.927e-14      -1.7767
ENSG00000081138   18   63317488   63648638    131      18  155679      0.20918   -7.9242e-14      0.20918
ENSG00000071991   18   64068320   64371375     97      16  159417       1.2224    -7.927e-14       1.2224
ENSG00000171451   18   65073819   65284217     92      18  159163      0.91203    -7.927e-14      0.91203
ENSG00000166479   18   66240925   66482535     78      16  159504      -0.5598    -7.927e-14      -0.5598
ENSG00000150636   18   66282446   66822426    196      31  158950     -0.08438   -7.9256e-14     -0.08438
ENSG00000264472   18   66467018   66669492     95      18  158046      0.80394    -7.927e-14      0.80394
ENSG00000206052   18   66968291   67616323    355      73  157574      -1.5703    -7.927e-14      -1.5703
ENSG00000150637   18   67398394   67729039    108      25  153507      -2.1108   -7.9048e-14      -2.1108
ENSG00000176225   18   67571029   67973181     97      13  143113      -1.8726    -7.927e-14      -1.8726
ENSG00000170677   18   67856137   68097436    122      32  158559     -0.46145    -7.927e-14     -0.46145
ENSG00000266258   18   67902675   68119695    116      30  160251     -0.16425   -7.9242e-14     -0.16425
ENSG00000263417   18   68197755   68417980     72      11  158765       1.7999    -7.927e-14       1.7999
ENSG00000265352   18   69299851   69555364    130      25  159507     0.084014   -7.9256e-14     0.084014
ENSG00000141668   18   70103915   70405756    131      30  159662      -1.5438    -7.927e-14      -1.5438
ENSG00000166342   18   70309549   70635381    185      32  159728      -2.0385   -7.9048e-14      -2.0385
ENSG00000263711   18   70718476   71031715    155      30  159101     0.052626   -7.9249e-14     0.052626
ENSG00000141665   18   71640588   71915100    116      18  161084      -0.7415    -7.927e-14      -0.7415
ENSG00000075336   18   71715746   71926197     94      16  161009      -1.1364    -7.927e-14      -1.1364
ENSG00000166347   18   71820530   72059251    147      24  160923      -3.4117   -7.9048e-14      -3.4117
ENSG00000206043   18   71883048   72126422    162      27  160115      -3.2224   -7.9048e-14      -3.2224
ENSG00000187773   18   72002963   72225179    154      34  158522      -3.2978   -7.9048e-14      -3.2978
ENSG00000133313   18   72063051   72288366    141      36  157807      0.28425    -7.927e-14      0.28425
ENSG00000150656   18   72101675   72354448    126      30  157444       1.0977    -7.927e-14       1.0977
ENSG00000215421   18   72165106   72877627    253      35  159508       4.2894   -7.9048e-14       4.2894
ENSG00000180011   18   72807063   73021303     98      25  159759      0.92968    -7.927e-14      0.92968
ENSG00000179981   18   72822710   73101905    159      36  159514      0.37339    -7.927e-14      0.37339
ENSG00000264116   18   73018967   73230995    134      26  158775      0.24423   -7.9242e-14      0.24423
ENSG00000206026   18   73021431   73239658    138      27  158695      0.23611   -7.9242e-14      0.23611
ENSG00000266614   18   73871121   74072069     63      15  160490      -2.6728   -7.9048e-14      -2.6728
ENSG00000101493   18   73969644   74307146    113      33  157246      0.93966    -7.927e-14      0.93966
ENSG00000220032   18   74107477   74310045     62      19  156463       1.4497    -7.927e-14       1.4497
ENSG00000263812   18   74140612   74422925    119      40  159321       0.6539    -7.927e-14       0.6539
ENSG00000264278   18   74406688   74634251     87      18  160744      -1.3748    -7.927e-14      -1.3748
ENSG00000130856   18   74434563   74782683    202      33  160321      -2.5251   -7.9048e-14      -2.5251
ENSG00000197971   18   74590783   74945639    264      52  160591      -0.6474    -7.927e-14      -0.6474
ENSG00000166573   18   74862505   75080858    163      36  160798     -0.38346    -7.927e-14     -0.38346
ENSG00000256463   18   76640275   76862677    101      21  157760      -2.7117   -7.9048e-14      -2.7117
