GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000105427   19   42791171   42994439     27       2  161405      0.59826      0.27483
ENSG00000079435   19   42805659   43031578     31       3  161405       0.4519      0.32567
ENSG00000189377   19   42832440   43047200     29       3  161405      0.30203      0.38131
ENSG00000079385   19   42911456   43165386     29       1  161405     -0.41678      0.66158
ENSG00000124469   19   42984393   43199207     28       2  161405      0.37028      0.35559
ENSG00000221826   19   43125790   43344721     16       2  161405       1.3005     0.096723
ENSG00000124467   19   43156838   43459843      9       1  161405       1.8132     0.034899
ENSG00000231924   19   43270616   43483974      1       1  161405        1.492      0.06785
ENSG00000243130   19   43411808   43630664      1       1  161405      0.25853        0.398
ENSG00000242221   19   43468363   43687197     11       3  155952     0.087383      0.46518
ENSG00000204941   19   43570408   43790688     19       5  158117     -0.09735      0.53878
ENSG00000243137   19   43596854   43811451     27       8  155360     -0.19704       0.5781
ENSG00000183668   19   43615943   43873682     35      10  155976      0.25138      0.40076
ENSG00000131126   19   43805648   44022763     59      18  158553      -1.3943      0.91838
ENSG00000124466   19   43864939   44069812     81      16  158452      -2.0915      0.98176
ENSG00000176531   19   43879106   44109087    102      18  157929      -1.6352        0.949
ENSG00000105755   19   43910871   44131396    107      18  158392      -1.5039      0.93369
ENSG00000176472   19   43929649   44140282    104      17  158305      -1.3312      0.90844
ENSG00000073050   19   43947192   44184625    118      20  158524      -1.2698      0.89792
ENSG00000268361   19   43958844   44197188    125      22  158200      -1.0047      0.84247
ENSG00000234465   19   43980952   44188116    110      20  158044      -1.0254      0.84741
ENSG00000167378   19   43988521   44200287    117      22  157463     -0.99142      0.83926
ENSG00000124444   19   44000544   44205309    113      22  157683     -0.96691      0.83321
ENSG00000226763   19   44000769   44218649    119      24  157871     -0.93168      0.82425
ENSG00000131116   19   44011371   44224026    112      24  157436     -0.83193      0.79727
ENSG00000105767   19   44026520   44243991    111      25  157400     -0.89095      0.81352
ENSG00000011422   19   44050247   44274699    115      27  157435     -0.87339      0.80878
ENSG00000124449   19   44120162   44324173     98      27  159059     -0.88375      0.81159
ENSG00000105771   19   44135301   44359142    111      27  159315     -0.69233      0.75564
ENSG00000104783   19   44170685   44385409    105      23  159070     -0.36308      0.64173
ENSG00000159871   19   44200081   44431358    101      14  160178     -0.75027      0.77345
ENSG00000167637   19   44231444   44453307    103      14  160335      -1.0365      0.85002
ENSG00000176222   19   44276515   44505537    119      16  160601     -0.90889       0.8183
ENSG00000124459   19   44316781   44539430    115      16  160573      -1.1053      0.86548
ENSG00000159905   19   44355375   44571861    102      13  160487       -1.463      0.92826
ENSG00000204920   19   44372014   44602477    107      14  160817      -1.5764      0.94253
ENSG00000159882   19   44407100   44618078    105      14  160806      -1.7838      0.96277
ENSG00000159885   19   44429494   44637265     97      12  160114      -1.4712      0.92938
ENSG00000267022   19   44429506   44691471    113      15  159012      -1.3694      0.91457
ENSG00000178386   19   44455520   44672144    102      13  158855      -1.1558      0.87613
ENSG00000186026   19   44476297   44693766     94      12  158670      -1.0045      0.84242
ENSG00000267680   19   44498492   44712479     69       9  158177       -1.214      0.88763
ENSG00000256294   19   44516334   44737027     64       9  157438     -0.94261      0.82706
ENSG00000263002   19   44545710   44763156     64      11  157438     0.029291      0.48832
ENSG00000167380   19   44569226   44782534     59      10  157102      0.88564      0.18791
ENSG00000131115   19   44611700   44841421     68       9  157671       1.7693     0.038421
ENSG00000159917   19   44632882   44909199     97      14  158761       1.9591      0.02505
ENSG00000159915   19   44654318   44879470     69       8  159703       2.1795     0.014649
ENSG00000062370   19   44730708   44971377    109      18  159340       1.8987     0.028799
ENSG00000267173   19   44733848   45005774    136      24  159358       1.6059     0.054149
ENSG00000267508   19   44786459   45005774    116      24  159005       1.2308      0.10919
ENSG00000167383   19   44821685   45052766    143      32  159207      0.68403      0.24698
ENSG00000167384   19   44879854   45104576    127      30  158667      -1.0776       0.8594
ENSG00000216588   19   45016940   45240081     83      27  159878    -0.031765      0.51267
ENSG00000073008   19   45047098   45266850     69      21  160089      0.20836      0.41747
ENSG00000186567   19   45065545   45287631     58      17  159839     -0.33182      0.62999
ENSG00000213892   19   45102421   45313986     54      15  160343     -0.26608      0.60491
ENSG00000069399   19   45150962   45363301     49      18  158391      0.63792      0.26176
ENSG00000142273   19   45181126   45403891     69      22  159139      -0.4448      0.67177
ENSG00000187244   19   45212328   45424673     66      20  159478      -1.0673      0.85709
ENSG00000130202   19   45249432   45492485     78      22  159770       1.7681     0.038525
ENSG00000130204   19   45293826   45506946     76      21  159727       1.7978     0.036105
ENSG00000130203   19   45309011   45512650     76      21  159727       1.7978     0.036105
ENSG00000130208   19   45317504   45522606     77      22  159749       1.7754     0.037916
ENSG00000267467   19   45345495   45552820     74      21  160903       1.8491     0.032221
ENSG00000224916   19   45345495   45552822     74      21  160903       1.8491     0.032221
ENSG00000234906   19   45349243   45552822     73      21  160896       1.8269     0.033859
ENSG00000267114   19   45353301   45557264     73      21  160896        1.788     0.036888
ENSG00000104853   19   45357842   45596599     90      24  160346       1.5571     0.059728
ENSG00000104856   19   45404688   45641452     80      19  158551       1.9574      0.02515
ENSG00000104859   19   45442298   45674214     78      17  158478       2.1296     0.016602
ENSG00000170684   19   45474758   45679846     65      15  157892       1.6166     0.052983
ENSG00000142252   19   45482453   45694782     65      14  157895       1.4305      0.07629
ENSG00000007047   19   45482546   45908541    115      30  159107       1.2899     0.098546
ENSG00000104866   19   45494654   45751335     70      16  157941      0.75249      0.22588
ENSG00000179846   19   45553008   45763408     60      14  157364      0.79675       0.2128
ENSG00000007255   19   45566186   45781495     58      15  157292      0.65918      0.25489
ENSG00000189114   19   45582003   45785059     56      14  157145      0.58501      0.27927
ENSG00000267545   19   45583080   45805702     61      15  157139      0.62837      0.26488
ENSG00000266958   19   45590646   45820191     61      16  157139       1.0068      0.15702
ENSG00000130201   19   45615879   45837469     52      15  160169       1.1385      0.12746
ENSG00000104879   19   45709672   45926235     54      13  160736      0.88083       0.1892
ENSG00000104892   19   45736692   45954778     54      13  160736       0.9438      0.17264
ENSG00000268341   19   45742445   45942639     50      12  160972      0.95588      0.16957
ENSG00000104884   19   45753095   45974176     55      14  161011      0.92489      0.17751
ENSG00000104881   19   45782892   46009607     67      16  161082      0.95131      0.17072
ENSG00000117877   19   45809467   46014024     61      14  161405      0.90085      0.18383
ENSG00000012061   19   45810591   46082086     89      21  161405      0.86974      0.19222
ENSG00000125740   19   45871253   46078437     70      16  161405      0.89325      0.18586
ENSG00000125744   19   45888547   46100319     79      18  161405      0.66944      0.25161
ENSG00000213889   19   45892035   46105768     79      18  161405      0.66944      0.25161
ENSG00000125753   19   45909837   46130241     81      20  161341      0.63114      0.26398
ENSG00000125741   19   45930685   46205470     99      26  161147      0.81078      0.20875
ENSG00000177464   19   45993022   46205466     80      21  161085      0.83248      0.20257
ENSG00000125746   19   46010252   46248887     81      22  160838      0.80279      0.21105
ENSG00000267757   19   46044752   46246098     67      18  160719      0.87044      0.19203
ENSG00000010310   19   46071502   46286982     70      18  160749       1.1114      0.13319
ENSG00000125743   19   46090712   46295827     64      15  160687       1.2185      0.11151
ENSG00000011478   19   46095741   46307247     63      14  159917       1.3155     0.094166
ENSG00000177051   19   46113887   46334162     74      15  159737       1.5103     0.065479
ENSG00000237452   19   46136509   46367792     86      15  160015       1.4662     0.071291
ENSG00000177045   19   46168043   46372484     73      12  159767       1.3174      0.09385
ENSG00000104936   19   46172975   46385810     80      13  159266       1.2383       0.1078
ENSG00000268434   19   46182695   46389231     79      13  159239       1.2787       0.1005
ENSG00000185800   19   46186205   46396060     82      14  159048       1.2535        0.105
ENSG00000104941   19   46198968   46418577     93      16  158949       1.4223     0.077468
ENSG00000125755   19   46218668   46466548    101      19  159235       1.7169     0.042997
ENSG00000170608   19   46267247   46477055     98      21  159168       1.9272     0.026975
ENSG00000170604   19   46286866   46489376     94      22  159073       1.8987     0.028802
ENSG00000176182   19   46293278   46505862     95      23  159078        1.864     0.031158
ENSG00000188425   19   46316475   46518036     89      22  159806        1.952     0.025467
ENSG00000104967   19   46336992   46576804    107      31  159794        1.797     0.036169
ENSG00000104983   19   46398339   46624576     82      24  159331       2.0167     0.021862
ENSG00000008438   19   46422411   46626323     67      20  159390       1.5427      0.06145
ENSG00000204869   19   46443006   46680376     77      19  159899       1.1632      0.12238
ENSG00000188624   19   46523328   46727931     73      16  159101      0.29227      0.38504
ENSG00000204866   19   46546363   46764556     77      14  157731      0.19212      0.42382
ENSG00000188293   19   46633009   46834500     84      18  159031      -1.0484      0.85277
ENSG00000124440   19   46700303   46946690    105      31  158477      -1.4633       0.9283
ENSG00000011485   19   46750251   46996238    105      29  157935      -1.6781      0.95333
ENSG00000169515   19   46813629   47016841     86      23  157102       -1.189      0.88278
ENSG00000182013   19   46869748   47074820     90      26  156374     -0.71472      0.76261
ENSG00000230510   19   46884053   47204457    124      36  157724      0.17144      0.43194
ENSG00000204851   19   46890163   47099755     87      25  156158     -0.28948      0.61389
ENSG00000204850   19   46897765   47099755     81      23  156452     -0.18818      0.57463
ENSG00000268423   19   46950313   47204118     92      27  157733       0.6903        0.245
ENSG00000160014   19   47004331   47214050     70      21  159483       1.1785      0.11929
ENSG00000160013   19   47023725   47228375     74      20  159558      0.97831      0.16396
ENSG00000167414   19   47037333   47237942     65      16  159512       1.0476      0.14742
ENSG00000197380   19   47050869   47264395     68      16  159282       1.0956      0.13663
ENSG00000105287   19   47077532   47320384     75      16  160149       0.8293      0.20347
ENSG00000090372   19   47122764   47350251     66      13  160013      0.16667      0.43381
ENSG00000181027   19   47149303   47380245     61      12  159899      0.15183      0.43966
ENSG00000105281   19   47178140   47391851     50      11  159568    -0.097505      0.53884
ENSG00000042753   19   47241393   47454249     42      12  159608     -0.31442       0.6234
ENSG00000160007   19   47321933   47608334     44       7  161399       1.0579      0.14505
ENSG00000130751   19   47423077   47649033     37       8  161398       2.0328     0.021039
ENSG00000130748   19   47449165   47651888     30       7  161405       2.4577    0.0069924
ENSG00000130749   19   47467444   47717009     35       8  161405       3.2723   0.00053345
ENSG00000142230   19   47516531   47813886     45       8  161405       3.9426   4.0297e-05
ENSG00000105327   19   47624081   47836023     38       7  161405       3.5679   0.00017996
ENSG00000105321   19   47659237   47875210     40       9  160661       3.1219   0.00089854
ENSG00000257704   19   47678142   47878979     43       9  160713       2.9673    0.0015022
ENSG00000197405   19   47693280   47925323     51      10  160822       2.4605    0.0069373
ENSG00000134830   19   47735404   47946606     60      13  160909       2.8628    0.0020998
ENSG00000134815   19   47752538   47985961     71      16  160986       2.8763    0.0020121
ENSG00000105419   19   47806381   48022780     73      15  160998       1.1894      0.11713
ENSG00000118160   19   47831274   48075425     84      15  160448       1.0466      0.14765
ENSG00000118162   19   47878401   48087525     74      12  160721       1.2172      0.11177
ENSG00000105402   19   47890894   48118497     76      12  160739       1.2729      0.10152
ENSG00000118156   19   47923942   48159113     88      13  160303       1.0785       0.1404
ENSG00000063169   19   48011453   48306533    109      21  160277       0.9545      0.16992
ENSG00000024422   19   48116600   48346391    102      22  160357       1.2179      0.11162
ENSG00000105373   19   48148779   48360315     99      22  159975       1.2465       0.1063
ENSG00000178980   19   48181829   48387943     93      21  159932       1.1422      0.12669
ENSG00000178928   19   48204500   48422308     85      19  159357      0.31616      0.37594
ENSG00000105392   19   48222703   48446587     81      17  159256      0.15294      0.43922
ENSG00000259009   19   48237701   48464769     77      17  159144    -0.033738      0.51346
ENSG00000105398   19   48273723   48489654     74      20  159404      0.38807      0.34898
ENSG00000188334   19   48371303   48595427    105      32  157632      -1.7566      0.96051
ENSG00000169393   19   48397908   48628410    116      36  158171      -1.7099      0.95636
ENSG00000105507   19   48433210   48647310    126      36  158722      -1.4594      0.92778
ENSG00000105499   19   48451100   48714074    155      39  159224      -1.0235      0.84696
ENSG00000105486   19   48518702   48773860    167      38  159091      -1.1171      0.86803
ENSG00000185453   19   48573949   48800877    135      28  158698     -0.12097      0.54814
ENSG00000178150   19   48575575   48890865    173      33  159292      0.92993       0.1762
ENSG00000105483   19   48584027   48859203    157      30  159077      0.17896      0.42898
ENSG00000105479   19   48699714   48925151    115      20  160514       1.4556     0.072745
ENSG00000142227   19   48724766   48933810    101      19  160207          1.5     0.066812
ENSG00000161558   19   48735613   48967494    109      22  160295       1.6963     0.044915
ENSG00000105467   19   48767652   48979633     87      18  159694       2.0346     0.020946
ENSG00000105438   19   48785827   48994810     80      17  159544       2.1122     0.017333
ENSG00000105464   19   48798132   49048188     77      17  159345       2.0649     0.019465
ENSG00000105447   19   48849030   49060279     56      14  157932       2.2959      0.01084
ENSG00000182324   19   48858766   49069367     54      15  157763       2.4136    0.0078984
ENSG00000268465   19   48869094   49075688     56      16  157019       2.3086     0.010482
ENSG00000105443   19   48872289   49085571     69      19  157326       2.1163      0.01716
ENSG00000142235   19   48888528   49116446     75      21  157216       1.7622     0.039017
ENSG00000088002   19   48955332   49202682     69      20  156866       2.7491    0.0029883
ENSG00000105523   19   49004067   49218111     75      18  157238       4.6488   1.6692e-06
ENSG00000177202   19   49010000   49210970     69      17  157221       4.5906   2.2097e-06
ENSG00000063177   19   49018585   49222793     75      18  157238       4.6488   1.6692e-06
ENSG00000063176   19   49022548   49233974     78      18  157398       4.6997   1.3026e-06
ENSG00000105516   19   49033287   49240695     78      18  157398       4.6997   1.3026e-06
ENSG00000063180   19   49041199   49249569     85      18  157649       4.8213   7.1295e-07
ENSG00000142233   19   49064664   49276338     91      17  158610       4.8771   5.3841e-07
ENSG00000176920   19   49099228   49309207     65      10  159336       4.9425   3.8573e-07
ENSG00000176909   19   49115999   49322978     58       8  159087       4.8431   6.3912e-07
ENSG00000105538   19   49123844   49343978     59       9  158714       4.7715   9.1422e-07
ENSG00000182264   19   49144109   49350166     55       8  158518        4.707   1.2567e-06
ENSG00000174951   19   49151268   49358647     57       8  158109       4.6689   1.5141e-06
ENSG00000105550   19   49158816   49361587     57       8  157197        4.654   1.6281e-06
ENSG00000105552   19   49198319   49414286     79      13  156368       4.4203   4.9278e-06
ENSG00000087076   19   49216274   49439935     69      14  157139       3.4223   0.00031045
ENSG00000105559   19   49240354   49471889     77      17  157583       3.2961   0.00049013
ENSG00000087074   19   49275649   49479314     61      13  156799     -0.50987      0.69493
ENSG00000104804   19   49284222   49501990     67      15  157212      -0.4909      0.68825
ENSG00000104805   19   49303307   49526629     74      17  157608     -0.48165      0.68497
ENSG00000104808   19   49336939   49548226     73      17  157556     -0.44364      0.67135
ENSG00000087088   19   49358072   49565055     66      16  157957     -0.16422      0.56522
ENSG00000087086   19   49368558   49570135     60      16  159778    -0.049689      0.51981
ENSG00000104812   19   49371382   49596567     70      21  159942        0.183       0.4274
ENSG00000183207   19   49396705   49619252     63      20  160522       2.0979     0.017956
ENSG00000104826   19   49419237   49620338     54      17  161317       2.3045     0.010597
ENSG00000104827   19   49426126   49627590     54      15  161317       3.5976   0.00016059
ENSG00000267335   19   49426210   49640152     59      16  161325        3.861   5.6453e-05
ENSG00000104818   19   49435169   49636495     57      16  161322       3.7608   8.4697e-05
ENSG00000267631   19   49438831   49652006     68      16  161335       4.1051   2.0207e-05
ENSG00000189052   19   49447141   49648568     62      15  161329       3.9726   3.5552e-05
ENSG00000213030   19   49450895   49652400     65      15  161332        4.119   1.9027e-05
ENSG00000196337   19   49457531   49662117     69      15  161336       4.0354    2.725e-05
ENSG00000225950   19   49459050   49668333     72      16  161339       4.0058   3.0906e-05
ENSG00000104848   19   49470675   49676198     69      15  160803       4.0015    3.147e-05
ENSG00000104852   19   49488676   49711862     74      15  160844       3.8964   4.8811e-05
ENSG00000104863   19   49517581   49721717     66      13  160776         3.91   4.6157e-05
ENSG00000221916   19   49521655   49722397     64      12  160756       3.9131   4.5558e-05
ENSG00000177380   19   49522646   49754283     71      15  160820       3.8905   5.0019e-05
ENSG00000130528   19   49554455   49758681     72      15  160828       3.9026   4.7591e-05
ENSG00000130529   19   49560998   49815093     90      20  160943       3.8724   5.3893e-05
ENSG00000063127   19   49692895   49928482     78       9  161405    -0.023965      0.50956
ENSG00000104894   19   49738428   49946592     72       8  161405    -0.016094      0.50642
ENSG00000074219   19   49743852   49965714     83      11  161139     0.071982      0.47131
ENSG00000104901   19   49765040   49978373     77      10  161119     -0.21485      0.58506
ENSG00000161609   19   49791475   50021251     83      11  161139        0.914      0.18036
ENSG00000142538   19   49825671   50026698     74      11  161107       1.0974      0.13623
ENSG00000261949   19   49827006   50032075     75      11  161111       1.1683      0.12134
ENSG00000104888   19   49832658   50045617     77      12  161119       1.5414     0.061609
ENSG00000104872   19   49849555   50056754     68      12  161081       1.8166      0.03464
ENSG00000161618   19   49856426   50074305     68      12  161081       2.2891     0.011037
ENSG00000269469   19   49866009   50089488     74      14  161107       3.2383   0.00060118
ENSG00000090554   19   49877464   50089488     67      13  161076       3.4359   0.00029532
ENSG00000142541   19   49890811   50095565     65      13  161066       4.1261   1.8448e-05
ENSG00000142534   19   49899622   50102946     62      12  161049       4.6642    1.549e-06
ENSG00000268000   19   49903781   50104614     59      11  161031       4.6884   1.3764e-06
ENSG00000104870   19   49910073   50129590     60      11  160601       5.0961   1.7333e-07
ENSG00000142552   19   49930875   50150219     60      11  160184       5.4557   2.4393e-08
ENSG00000142546   19   49958968   50193519     55      10  159864       6.4449   5.7841e-11
ENSG00000126460   19   49983903   50194272     50       9  159710       6.5744   2.4426e-11
ENSG00000126464   19   49994900   50229696     55      11  158173       6.8363   4.0628e-12
ENSG00000126458   19   50038549   50243458     45       9  157455       7.1164   5.5389e-13
ENSG00000126461   19   50045382   50261899     43       9  157271        7.252   2.0534e-13
ENSG00000126456   19   50062826   50269132     41       8  157070       7.2556   2.0001e-13
ENSG00000126453   19   50068823   50277173     44      10  157365       7.2849   1.6098e-13
ENSG00000126457   19   50079043   50292286     45      11  157455       7.3529   9.6978e-14
ENSG00000224420   19   50091921   50293832     40      11  156961       7.4859   3.5527e-14
ENSG00000169169   19   50094155   50316988     49      13  157778        7.149   4.3693e-13
ENSG00000126467   19   50143010   50366587     55      14  159069       4.9995   2.8733e-07
ENSG00000196961   19   50170225   50410370     65      12  159930       2.1647     0.015204
ENSG00000010361   19   50210126   50420633     63      10  160968       1.1071      0.13413
ENSG00000104973   19   50221539   50442073     72      12  160912       1.2694      0.10214
ENSG00000104960   19   50253992   50464001     74      13  160926       1.4408     0.074824
ENSG00000039650   19   50264461   50471166     75      13  160932       1.4274     0.076736
ENSG00000204673   19   50272295   50481716     80      14  160962       1.3702     0.085307
ENSG00000104946   19   50280682   50492005     82      14  160972       1.3222     0.093048
ENSG00000104951   19   50292911   50532796     95      16  160696       1.1802      0.11895
ENSG00000213024   19   50310082   50533020     87      16  160631       1.1588      0.12326
ENSG00000269179   19   50312758   50561648     91      17  160356       1.1477      0.12555
ENSG00000169136   19   50331959   50537192     81      15  160239       0.9455       0.1722
ENSG00000161640   19   50352242   50564429     80      14  160236      0.94373      0.17265
ENSG00000105053   19   50379724   50629203     67      12  160009      0.95962      0.16862
ENSG00000142528   19   50428971   50656671     49       8  158750      0.78327      0.21673
ENSG00000161652   19   50555805   50766452     46      14  158818    -0.013057      0.50521
ENSG00000105357   19   50591443   50913802     90      28  158651       1.1033      0.13495
ENSG00000131398   19   50715194   50936772     87      27  159643      0.90385      0.18304
ENSG00000131408   19   50732910   50986239     97      28  160076       2.3107     0.010425
ENSG00000131400   19   50761734   50969087     73      21  159640       1.9783     0.023947
ENSG00000062822   19   50787461   51021273     76      17  160605       3.0778    0.0010425
ENSG00000142539   19   50819056   51031666     66      14  161405       3.1926   0.00070498
ENSG00000269404   19   50822195   51034570     67      14  161380        3.197   0.00069441
ENSG00000086967   19   50836160   51069578     69      15  161381       3.2893   0.00050221
ENSG00000142530   19   50870042   51080010     63      14  161379       3.3819   0.00035994
ENSG00000161671   19   50879657   51086608     64      14  161379       3.3981   0.00033934
ENSG00000161677   19   50909255   51114610     66      15  161380       3.4726   0.00025771
ENSG00000204653   19   50914857   51117947     63      14  161379       3.5016   0.00023124
ENSG00000131409   19   50920149   51171302     82      21  161385       3.9517     3.88e-05
ENSG00000213023   19   51024564   51271651     58      21  161377       3.3608    0.0003886
ENSG00000235034   19   51052702   51262567     51      17  161405       2.5181    0.0058991
ENSG00000161681   19   51065084   51322707     77      24  160997       1.8192     0.034439
ENSG00000105472   19   51126586   51328974     71      21  159212       1.7221     0.042526
ENSG00000142511   19   51173721   51374989     89      25  158794      0.33368      0.36931
ENSG00000142513   19   51193672   51398481    100      28  159064      0.38074       0.3517
ENSG00000167747   19   51200961   51408186    103      29  159133      0.57726      0.28188
ENSG00000167748   19   51222404   51427043    119      35  159063       0.8991       0.1843
ENSG00000174562   19   51228545   51440469    131      38  157895       1.3256     0.092491
ENSG00000142515   19   51258171   51464020    128      37  157812       1.3295     0.091834
ENSG00000167751   19   51264824   51483823    128      37  157812       1.3282      0.09206
ENSG00000267880   19   51277552   51478040    128      37  157812       1.3282      0.09206
ENSG00000167749   19   51309608   51513994    131      38  156780       1.6361     0.050909
ENSG00000167754   19   51346559   51556349    120      34  157764       1.6523     0.049241
ENSG00000167755   19   51361887   51572929    117      34  157730       1.3219     0.093099
ENSG00000169035   19   51379729   51587355    112      33  157365       1.1593      0.12316
ENSG00000129455   19   51399263   51605967    110      33  157306       1.0337      0.15064
ENSG00000269741   19   51399274   51612837    115      35  157484      0.96537      0.16718
ENSG00000213022   19   51403806   51612890    112      34  157379      0.79596      0.21303
ENSG00000129451   19   51415995   51623431    107      32  157191      0.71601      0.23699
ENSG00000167757   19   51425472   51631295     98      29  156959      0.34464      0.36518
ENSG00000186474   19   51432348   51638486     93      27  157065    -0.031393      0.51252
ENSG00000167759   19   51459463   51668371     88      26  158847     -0.63952      0.73876
ENSG00000129437   19   51480752   51687502     94      26  158566     -0.65995      0.74536
ENSG00000142544   19   51500863   51711627     86      28  158926      -1.3964       0.9187
ENSG00000129450   19   51528165   51739908     82      27  158593      -1.8249      0.96599
ENSG00000168995   19   51545556   51756783     90      29  158501      -0.8277      0.79608
ENSG00000105383   19   51628320   51847115     83      20  158136      0.53655      0.29579
ENSG00000179213   19   51649603   51872584     92      22  158455       1.1579      0.12346
ENSG00000142549   19   51715102   51933608    102      27  159100       1.0522      0.14635
ENSG00000186806   19   51734790   51945378     92      24  159660       1.1978      0.11549
ENSG00000105379   19   51748423   51969672     91      25  159979       1.1835       0.1183
ENSG00000269403   19   51753627   51971353     88      25  159930       1.0779      0.14054
ENSG00000160318   19   51770352   51972257     76      23  159697      0.90823      0.18188
ENSG00000105374   19   51774860   51975969     75      23  159741       0.9088      0.18173
ENSG00000105370   19   51783163   51991214     80      25  159845        1.025      0.15269
ENSG00000262874   19   51791543   51993828     81      24  160392      0.92916       0.1764
ENSG00000142512   19   51813275   52021057    103      27  159356    -0.098713      0.53932
ENSG00000105366   19   51854101   52061710    122      26  159707     -0.52397      0.69985
ENSG00000213822   19   51879838   52094206    137      29  159493     -0.73394      0.76851
ENSG00000254521   19   51894611   52105043    127      26  159663     -0.51425      0.69646
ENSG00000105492   19   51922779   52135110    128      26  159677     -0.14898      0.55921
ENSG00000105497   19   51974551   52192991    158      33  159184     -0.12432      0.54947
ENSG00000167765   19   51995036   52197630    146      31  159002     -0.14633      0.55817
ENSG00000105501   19   52014781   52250151    151      41  159435      0.19767      0.42165
ENSG00000268500   19   52015344   52250142    151      41  159435      0.19767      0.42165
ENSG00000254415   19   52045806   52250054    122      35  159241      0.29098      0.38553
ENSG00000105509   19   52116365   52327247    145      41  159427       1.8906     0.029338
ENSG00000171051   19   52148425   52407363    196      41  159128       3.6818   0.00011578
ENSG00000171049   19   52155279   52373779    158      42  158924       3.0787    0.0010394
ENSG00000187474   19   52198416   52429442    158      31  159188       3.6835   0.00011504
ENSG00000161551   19   52259055   52494203    149      22  159363       3.2676   0.00054236
ENSG00000198093   19   52292477   52508293    143      19  159493       3.1093   0.00093764
ENSG00000176024   19   52330400   52552012    130      15  158887       2.7084    0.0033801
ENSG00000256683   19   52367596   52590109    123      14  159599       2.3959    0.0082896
ENSG00000197619   19   52394585   52611483     94      11  159621      0.59025      0.27751
ENSG00000142556   19   52416018   52633493     96      12  159658      0.53207      0.29734
ENSG00000256087   19   52434632   52698991    116      18  159734      0.99306      0.16034
ENSG00000197608   19   52467719   52699018     99      17  159447       1.2334      0.10872
ENSG00000204611   19   52516344   52743175    109      21  159627       1.1145      0.13252
ENSG00000196267   19   52557117   52774896     99      21  159791       1.2985     0.097062
ENSG00000105568   19   52593292   52830687    106      24  159029       1.1706      0.12087
ENSG00000196214   19   52672824   52895977    126      27  159246      -0.4224      0.66363
ENSG00000198464   19   52700430   52929175    130      30  159571      -0.6534      0.74325
ENSG00000167554   19   52739498   52971031    118      32  159650     -0.60542      0.72755
ENSG00000221923   19   52773170   52989048    108      25  160098      -0.6704       0.7487
ENSG00000167555   19   52801102   53021665    107      24  160440     -0.64965      0.74204
ENSG00000198633   19   52832440   53055568    108      25  160427     -0.33995      0.63305
ENSG00000258405   19   52856829   53115407    112      26  160190     -0.27401      0.60796
ENSG00000198482   19   52930905   53167717     97      21  159575     -0.28371      0.61169
ENSG00000167562   19   52959075   53190427     90      23  159454     -0.46074      0.67751
ENSG00000167766   19   52997313   53293749     98      26  159622     -0.63622      0.73768
ENSG00000213020   19   53106066   53338326     73      21  160822     -0.84326      0.80046
ENSG00000189190   19   53167448   53390044     57      20  161385      0.20844      0.41744
ENSG00000198538   19   53200662   53460853     58      20  161386      0.71544      0.23717
ENSG00000204604   19   53241261   53460902     50      18  161382      0.84157      0.20001
ENSG00000182986   19   53267043   53500946     58      21  160061      0.63951      0.26124
ENSG00000180257   19   53330388   53566164     61      21  160049      0.58289      0.27998
ENSG00000221874   19   53331728   53566076     61      21  160049      0.58289      0.27998
ENSG00000269526   19   53417174   53619375     67      21  159230     -0.30378      0.61935
ENSG00000268964   19   53447991   53654329     78      23  158804      -0.3692      0.64401
ENSG00000170949   19   53469859   53706689    100      29  158988     -0.55243      0.70967
ENSG00000170954   19   53511132   53736330     95      25  159669     -0.33637      0.63171
ENSG00000197937   19   53527325   53762328    112      27  159933      0.22327      0.41166
ENSG00000197497   19   53562466   53796639    133      31  159836      0.59401      0.27625
ENSG00000197928   19   53631577   53858151    109      24  160069      0.69369      0.24394
ENSG00000196131   19   53661545   53865090    102      22  160537      0.73266      0.23188
ENSG00000228567   19   53669929   53870972     91      20  160432       0.9334      0.17531
ENSG00000163098   19   53692856   53894875     95      21  160506      0.91314      0.18059
ENSG00000213799   19   53737002   53958122     97      28  159747      0.90321      0.18321
ENSG00000203326   19   53768946   53995470     91      34  159638      0.87412      0.19103
ENSG00000196417   19   53793046   54030574     94      33  159740      0.18719      0.42576
ENSG00000198346   19   53870989   54106950    102      33  157972      0.25646       0.3988
ENSG00000130844   19   53924235   54183523     92      31  158193      0.50402      0.30712
ENSG00000268864   19   54002882   54206751     66      22  157784      0.34677      0.36438
ENSG00000204595   19   54035310   54240263     41      14  158173      0.79295       0.2139
ENSG00000142405   19   54196857   54427648     25      10  161405      0.49245       0.3112
ENSG00000179820   19   54269477   54479691     16       6  161405       1.2108      0.11298
ENSG00000126583   19   54282444   54510906     12       5  161405        2.221     0.013174
ENSG00000105605   19   54312589   54547195     12       5  161405       1.9629     0.024827
ENSG00000142408   19   54366294   54593469     17       8  161405       2.4268    0.0076169
ENSG00000130433   19   54395542   54615923     22      10  160849       1.9708     0.024372
ENSG00000189068   19   54444079   54667207     35      10  159546      0.74492      0.22816
ENSG00000248385   19   54473149   54684634     38      11  159371      0.70522      0.24034
ENSG00000170909   19   54497933   54706000     46      14  159244      0.92527      0.17741
ENSG00000170906   19   54506036   54712564     55      17  158708      0.35742      0.36039
