# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000105750   19   21006028   21233503     67      12  412025      0.98341   -3.4417e-15      0.98341
ENSG00000118620   19   21103426   21342856     67      10  448832      0.36853   -3.4417e-15      0.36853
ENSG00000160352   19   21164965   21408073     73       9  467625    -0.097996   -3.4694e-15    -0.097996
ENSG00000196705   19   21224827   21473034     73      11  471298       0.2562   -3.4417e-15       0.2562
ENSG00000182141   19   21373962   21612227     65       8  481102      0.78684   -3.4417e-15      0.78684
ENSG00000172687   19   21441732   21662104     46       6  478646       1.0662   -3.5527e-15       1.0662
ENSG00000196268   19   21479921   21710375     52       6  455713       1.1658   -3.5527e-15       1.1658
ENSG00000269237   19   21487961   21774068     56       6  446972       1.1497   -3.5527e-15       1.1497
ENSG00000197013   19   21579484   21839072     70      11  419374       1.2395   -3.5527e-15       1.2395
ENSG00000197020   19   21805568   22050430     74      16  400470       1.2002   -3.5527e-15       1.2002
ENSG00000198521   19   21887752   22134927     89      20  384297      0.89257   -3.4417e-15      0.89257
ENSG00000160321   19   22015760   22293751    103      13  377687     -0.60881   -3.4417e-15     -0.60881
ENSG00000197134   19   22135254   22374282     81       8  373790     -0.85058   -3.4417e-15     -0.85058
ENSG00000196109   19   22261893   22479753     57       6  369800     -0.22724   -3.4694e-15     -0.22724
ENSG00000196350   19   22369210   22599978     45       6  394063       1.2635   -3.5527e-15       1.2635
ENSG00000197360   19   22473821   22815287    124      25  398065       2.0825   -3.5527e-15       2.0825
ENSG00000229676   19   22717126   22950472     83      13  422061       1.9342   -3.5527e-15       1.9342
ENSG00000213973   19   22839007   23066909     62       6  425008        2.052   -3.5527e-15        2.052
ENSG00000269067   19   23058270   23285978     61       6  380887      0.31898   -3.4417e-15      0.31898
ENSG00000183850   19   23158012   23430021     71      10  397775      0.59686   -3.4417e-15      0.59686
ENSG00000196081   19   23304401   23533192     57      11  413941       1.2336   -3.5527e-15       1.2336
ENSG00000167232   19   23387793   23678362     82      12  397775       1.0144   -3.5527e-15       1.0144
ENSG00000197372   19   23608433   23970022     72      11  382180       0.2718   -3.4417e-15       0.2718
ENSG00000196172   19   23821997   24041693     20       5  408272     -0.41581   -3.4417e-15     -0.41581
ENSG00000205246   19   23845807   24110937     41       8  409187     -0.69758   -3.4417e-15     -0.69758
ENSG00000213967   19   23997678   24227961     57      10  397780     -0.28712   -3.4417e-15     -0.28712
ENSG00000213096   19   24116276   24412654     77      11  385926      -1.0924   -3.5527e-15      -1.0924
ENSG00000169021   19   29598173   29804448     85      18  397696     -0.11577   -3.4694e-15     -0.11577
ENSG00000187135   19   29917406   30155386    153      34  387940      0.21309   -3.4694e-15      0.21309
ENSG00000105171   19   29994924   30208144    114      30  391230     -0.57569   -3.4417e-15     -0.57569
ENSG00000166289   19   30055963   30266364    115      29  395739     -0.21497   -3.4694e-15     -0.21497
ENSG00000131943   19   30091721   30306364     96      27  390436     -0.18855   -3.4694e-15     -0.18855
ENSG00000105173   19   30202805   30415215     88      24  396607      0.48671   -3.4417e-15      0.48671
ENSG00000105176   19   30314551   30606611     85      17  386097      0.31223   -3.4417e-15      0.31223
ENSG00000198597   19   30619197   31304445    282      68  396502      0.80211   -3.4417e-15      0.80211
ENSG00000268953   19   31540362   31740757     55      10  378755     -0.69579   -3.4417e-15     -0.69579
ENSG00000121297   19   31665851   31940453    123      19  421676      0.21833   -3.4694e-15      0.21833
ENSG00000168813   19   32736500   32978573     75      14  407620       0.9481   -3.4417e-15       0.9481
ENSG00000269093   19   32795915   32996466     61      10  414244      0.67974   -3.4417e-15      0.67974
ENSG00000178904   19   32796449   33076801     93      19  416547        0.836   -3.4417e-15        0.836
ENSG00000105185   19   32971974   33178358    102      14  454367      0.11762   -3.4694e-15      0.11762
ENSG00000105186   19   32987913   33267503    118      17  461454      0.70965   -3.4417e-15      0.70965
ENSG00000186326   19   33066313   33269206     86      11  480157      0.55546   -3.4417e-15      0.55546
ENSG00000213965   19   33082867   33304702     93      13  479052      0.73483   -3.4417e-15      0.73483
ENSG00000173809   19   33110659   33420483    122      19  480504        1.089   -3.5527e-15        1.089
ENSG00000021488   19   33221415   33460672     91      15  480667       1.2771   -3.5527e-15       1.2771
ENSG00000121289   19   33269902   33562897    113      21  480920        1.182   -3.5527e-15        1.182
ENSG00000131944   19   33363115   33569128     78      17  481871      0.74562   -3.4417e-15      0.74562
ENSG00000131941   19   33369499   33655794    115      20  481856      0.65493   -3.4417e-15      0.65493
ENSG00000076650   19   33471786   33721448     94      16  471864      0.71464   -3.4417e-15      0.71464
ENSG00000166359   19   33522996   33766701    106      20  459519       0.6412   -3.4417e-15       0.6412
ENSG00000130881   19   33568509   33798694    105      26  444445      0.63741   -3.4417e-15      0.63741
ENSG00000130876   19   33599570   33816756     95      29  438226      0.35496   -3.4417e-15      0.35496
ENSG00000245848   19   33690840   33893470     85      27  417085     -0.50885   -3.4417e-15     -0.50885
ENSG00000153879   19   33764236   33973592     94      20  423898     -0.41028   -3.4417e-15     -0.41028
ENSG00000124299   19   33777856   34112700    143      31  411542      0.32697   -3.4417e-15      0.32697
ENSG00000124302   19   34012861   34364414    163      56  394425       1.2078   -3.5527e-15       1.2078
ENSG00000153885   19   34186838   34406668    101      30  390129       1.2045   -3.5527e-15       1.2045
ENSG00000257103   19   34563409   34820420     96      19  397271     -0.51369   -3.4417e-15     -0.51369
ENSG00000166398   19   34645442   34946491     98      14  409555     -0.31206   -3.4417e-15     -0.31206
ENSG00000105220   19   34750385   34993061     83      11  413006      0.25269   -3.4417e-15      0.25269
ENSG00000266953   19   34787220   35000269     73      11  412800      0.44088   -3.4417e-15      0.44088
ENSG00000126249   19   34795289   35017073     77      12  415517      0.71172   -3.4417e-15      0.71172
ENSG00000126261   19   34819257   35060853     89      16  404050      0.55436   -3.4417e-15      0.55436
ENSG00000142279   19   34871874   35097258     86      18  390616      0.68152   -3.4417e-15      0.68152
ENSG00000205209   19   34984234   35266604    111      24  383237      0.49762   -3.4417e-15      0.49762
ENSG00000089335   19   35068544   35277302     81      15  378341      0.33752   -3.4417e-15      0.33752
ENSG00000197841   19   35125060   35333777     90      19  379352     -0.20973   -3.4694e-15     -0.20973
ENSG00000153896   19   35148981   35364134     87      20  381734      -1.1959   -3.5527e-15      -1.1959
ENSG00000168661   19   35317807   35536074     78      13  458108      -1.2564   -3.5527e-15      -1.2564
ENSG00000180884   19   35347258   35554953     67      11  467974      -1.1587   -3.5527e-15      -1.1587
ENSG00000089351   19   35385688   35617375     97      22  450209      -2.1201   -3.5527e-15      -2.1201
ENSG00000105711   19   35421588   35631352     89      23  447285      -2.0477   -3.5527e-15      -2.0477
ENSG00000105707   19   35431410   35657475    103      28  446476      -1.3274   -3.5527e-15      -1.3274
ENSG00000179066   19   35496873   35698141     94      25  441489      0.13341   -3.4694e-15      0.13341
ENSG00000089356   19   35506732   35715228     96      26  442174    -0.063226   -3.4694e-15    -0.063226
ENSG00000153902   19   35515417   35733355    108      30  446525    -0.081094   -3.4694e-15    -0.081094
ENSG00000266964   19   35529712   35734013    108      30  446525    -0.081094   -3.4694e-15    -0.081094
ENSG00000221946   19   35534154   35745204    115      31  448728     -0.11978   -3.4694e-15     -0.11978
ENSG00000089327   19   35545633   35760786    120      32  452357     0.060915   -3.4625e-15     0.060915
ENSG00000177558   19   35615703   35819632    115      26  472842      0.61285   -3.4417e-15      0.61285
ENSG00000105699   19   35639233   35858867    126      30  467078      0.56749   -3.4417e-15      0.56749
ENSG00000105698   19   35659881   35870724    115      28  469262      0.18624   -3.4694e-15      0.18624
ENSG00000105697   19   35671619   35876046    109      26  468636     0.076328   -3.4694e-15     0.076328
ENSG00000105695   19   35683028   35904707    119      30  467371     -0.21117   -3.4694e-15     -0.21117
ENSG00000012124   19   35710164   35938258    122      32  467396     -0.61451   -3.4417e-15     -0.61451
ENSG00000126266   19   35742445   35943367     99      29  464002     -0.47547   -3.4417e-15     -0.47547
ENSG00000185897   19   35749362   35951387     97      30  463616     -0.68248   -3.4417e-15     -0.68248
ENSG00000126251   19   35761831   35963855     99      33  464172     -0.94653   -3.4417e-15     -0.94653
ENSG00000126262   19   35834809   36042669    116      36  469556      -0.9505   -3.4417e-15      -0.9505
ENSG00000188508   19   35878226   36086460    105      32  476997       -0.718   -3.4417e-15       -0.718
ENSG00000161249   19   35888122   36104560    106      33  477891     -0.65529   -3.4417e-15     -0.65529
ENSG00000189001   19   35914269   36119253    102      31  479686     -0.62147   -3.4417e-15     -0.62147
ENSG00000105679   19   35924314   36136218    105      30  479773     -0.62958   -3.4417e-15     -0.62958
ENSG00000105677   19   35936497   36138428    100      28  481355     -0.55694   -3.4417e-15     -0.55694
ENSG00000105675   19   35940945   36154560    104      29  481408     -0.44639   -3.4417e-15     -0.44639
ENSG00000249115   19   36003646   36216251     86      23  482340      0.09297   -3.4694e-15      0.09297
ENSG00000126254   19   36019932   36228588     81      20  482523     -0.24278   -3.4694e-15     -0.24278
ENSG00000105672   19   36032647   36235773     77      18  482295     -0.43654   -3.4417e-15     -0.43654
ENSG00000126267   19   36039125   36249763     80      18  482311     -0.50078   -3.4417e-15     -0.50078
ENSG00000105668   19   36057715   36269367     89      16  481977    -0.069035   -3.4694e-15    -0.069035
ENSG00000011590   19   36095429   36307940     88      15  481968    -0.011698   -3.4642e-15    -0.011698
ENSG00000272333   19   36108921   36329779     90      17  481985     -0.16978   -3.4694e-15     -0.16978
ENSG00000126246   19   36130058   36333354     79      14  481881    -0.041183   -3.4625e-15    -0.041183
ENSG00000267120   19   36130153   36336333     80      15  481892    -0.053116   -3.4625e-15    -0.053116
ENSG00000161265   19   36133365   36336346     80      15  481892    -0.053116   -3.4625e-15    -0.053116
ENSG00000205155   19   36136015   36337911     79      15  481881    -0.064955   -3.4694e-15    -0.064955
ENSG00000188223   19   36136579   36345420     81      15  481902    -0.093528   -3.4694e-15    -0.093528
ENSG00000267796   19   36139262   36345420     79      15  481881     -0.13986   -3.4694e-15     -0.13986
ENSG00000004776   19   36145469   36348980     80      15  481892     -0.15758   -3.4694e-15     -0.15758
ENSG00000167595   19   36149044   36361930     82      16  481913     -0.20722   -3.4694e-15     -0.20722
ENSG00000004777   19   36165434   36379724     87      16  481767     -0.56493   -3.4417e-15     -0.56493
ENSG00000250799   19   36190890   36404201     93      18  481649    -0.097727   -3.4694e-15    -0.097727
ENSG00000161270   19   36216866   36460189     95      18  480910     0.055603   -3.4625e-15     0.055603
ENSG00000126259   19   36246763   36458011     79      15  480754      0.18775   -3.4694e-15      0.18775
ENSG00000105290   19   36258801   36470693     75      14  480649      0.23572   -3.4694e-15      0.23572
ENSG00000167604   19   36278555   36493205     66      12  479523     -0.22816   -3.4694e-15     -0.22816
ENSG00000126264   19   36293382   36495279     63      11  479370     -0.25165   -3.4417e-15     -0.25165
ENSG00000011600   19   36295303   36499197     65      12  479473     -0.31113   -3.4417e-15     -0.31113
ENSG00000126243   19   36326260   36536669     64      11  479423    -0.016021   -3.4625e-15    -0.016021
ENSG00000205138   19   36386090   36587220     65      16  479731      0.38606   -3.4417e-15      0.38606
ENSG00000181392   19   36394209   36599695     63      15  479636      0.29714   -3.4417e-15      0.29714
ENSG00000239382   19   36400022   36605141     60      13  479481     -0.11551   -3.4694e-15     -0.11551
ENSG00000105270   19   36405562   36624245     66      12  479523     -0.15705   -3.4694e-15     -0.15705
ENSG00000161277   19   36425887   36645664     73      15  475163      -0.3097   -3.4417e-15      -0.3097
ENSG00000075702   19   36445783   36696008     82      17  476876     -0.39301   -3.4417e-15     -0.39301
ENSG00000105261   19   36502104   36704613     70      13  477145      -0.1996   -3.4694e-15      -0.1996
ENSG00000105258   19   36504612   36706248     70      13  477145      -0.1996   -3.4694e-15      -0.1996
ENSG00000105254   19   36505191   36716849     75      14  477517     -0.19517   -3.4694e-15     -0.19517
ENSG00000126247   19   36530477   36741255     76      14  477586     -0.30375   -3.4417e-15     -0.30375
ENSG00000161281   19   36541824   36743771     75      14  477517     -0.28061   -3.4417e-15     -0.28061
ENSG00000196357   19   36573188   36837159     79      14  477781     -0.50467   -3.4417e-15     -0.50467
ENSG00000167635   19   36605504   36829676     63      10  476524     -0.77907   -3.4417e-15     -0.77907
ENSG00000142065   19   36727162   36970101     54       7  482109      -1.8371   -3.5527e-15      -1.8371
ENSG00000181007   19   36774022   37009558     47       8  482373      -2.1623   -3.5527e-15      -2.1623
ENSG00000186017   19   36836021   37080804     74      12  482277      -1.5694   -3.5527e-15      -1.5694
ENSG00000254004   19   36901597   37119562     68      10  482237      -1.3941   -3.5527e-15      -1.3941
ENSG00000186020   19   36925676   37196178     89       9  482353      -1.0967   -3.5527e-15      -1.0967
ENSG00000161298   19   36995719   37219499     80       8  482311     -0.84639   -3.4417e-15     -0.84639
ENSG00000197808   19   37028094   37257755     75       7  482060     -0.84428   -3.4417e-15     -0.84428
ENSG00000189042   19   37078514   37318603     65       7  482214     -0.83071   -3.4417e-15     -0.83071
ENSG00000267041   19   37105285   37363727     67       8  481980     -0.80863   -3.4417e-15     -0.80863
ENSG00000267260   19   37164055   37367980     49       8  482046     -0.74128   -3.4417e-15     -0.74128
ENSG00000197863   19   37208330   37441689     58      10  481863     -0.49245   -3.4417e-15     -0.49245
ENSG00000251247   19   37241263   37503931     83      11  481922     -0.26165   -3.4417e-15     -0.26165
ENSG00000185869   19   37279026   37507193     73       9  482041     -0.21805   -3.4694e-15     -0.21805
ENSG00000198453   19   37307231   37589602     83       8  481922    -0.036546   -3.4625e-15    -0.036546
ENSG00000197050   19   37398759   37721216     94       7  482195      0.62275   -3.4417e-15      0.62275
ENSG00000267360   19   37483921   37801414     64       7  482206       1.0199   -3.5527e-15       1.0199
ENSG00000196967   19   37497636   37763643     57       7  482436       1.0878   -3.5527e-15       1.0878
ENSG00000245680   19   37572481   37809055     48       7  482381       1.2245   -3.5527e-15       1.2245
ENSG00000188283   19   37608828   37834828     42       8  480334       1.4876   -3.5527e-15       1.4876
ENSG00000181666   19   37703739   37960267     66       7  480190       1.1362   -3.5527e-15       1.1362
ENSG00000189164   19   37761963   37983968     60       6  479936       0.9397   -3.4417e-15       0.9397
ENSG00000196437   19   37802057   38060177     82       8  480890      0.96661   -3.4417e-15      0.96661
ENSG00000171827   19   37858487   38076260     69       7  482487      0.99514   -3.4417e-15      0.99514
ENSG00000188227   19   37897841   38139664     71       9  482494        0.911   -3.4417e-15        0.911
ENSG00000171817   19   37942308   38204998     81       9  482523      0.93751   -3.4417e-15      0.93751
ENSG00000180479   19   37945684   38185673     72       9  482497      0.92012   -3.4417e-15      0.92012
ENSG00000120784   19   38004650   38283238     81       8  482316       0.7371   -3.4417e-15       0.7371
ENSG00000196381   19   38058652   38283223     65       7  482214      0.78623   -3.4417e-15      0.78623
ENSG00000267552   19   38080766   38310089     67       7  482230      0.72079   -3.4417e-15      0.72079
ENSG00000198182   19   38087264   38310691     66       7  482222      0.72644   -3.4417e-15      0.72644
ENSG00000189144   19   38126734   38407940     85       8  482336      0.48711   -3.4417e-15      0.48711
ENSG00000171804   19   38275463   38497317     69       9  482487     -0.17638   -3.4694e-15     -0.17638
ENSG00000105738   19   38297868   38799012    169      32  482433      -1.3238   -3.5527e-15      -1.3238
ENSG00000011332   19   38601646   38820354     81      17  482523      -1.4835   -3.5527e-15      -1.4835
ENSG00000167642   19   38634675   38883254     96      16  482381     -0.71388   -3.4417e-15     -0.71388
ENSG00000167641   19   38641877   38847231     76      14  482510       -1.449   -3.5527e-15       -1.449
ENSG00000267748   19   38679791   38895550     91      15  482362     -0.61455   -3.4417e-15     -0.61455
ENSG00000167644   19   38694801   38895649     88      14  482349      -0.5738   -3.4417e-15      -0.5738
ENSG00000167645   19   38695753   38907913     96      16  482206     -0.47419   -3.4417e-15     -0.47419
ENSG00000099337   19   38710484   38919660     94      15  482195      -0.5022   -3.4417e-15      -0.5022
ENSG00000099338   19   38726415   38961589    111      18  482126     -0.69966   -3.4417e-15     -0.69966
ENSG00000099341   19   38765176   38974464     95      16  482024      -0.5679   -3.4417e-15      -0.5679
ENSG00000179168   19   38774905   38978722     90      16  481985     -0.47659   -3.4417e-15     -0.47659
ENSG00000188766   19   38779061   38986881     91      16  481993     -0.46694   -3.4417e-15     -0.46694
ENSG00000130244   19   38793775   38999728     96      18  482032     -0.50147   -3.4417e-15     -0.50147
ENSG00000171777   19   38799695   39016945    100      20  481892     -0.48425   -3.4417e-15     -0.48425
ENSG00000196218   19   38824339   39178204    141      30  481489      -1.0578   -3.5527e-15      -1.0578
ENSG00000104814   19   38978281   39209522     88      15  481313      -1.7368   -3.5527e-15      -1.7368
ENSG00000178982   19   39009735   39227595     74      13  481271      -1.6492   -3.5527e-15      -1.6492
ENSG00000130402   19   39038289   39322223     96      17  481431      -2.1152   -3.5527e-15      -2.1152
ENSG00000182472   19   39120827   39360544     82      14  482321      -1.7667   -3.5527e-15      -1.7667
ENSG00000205076   19   39161611   39364132     67      13  482480      -1.8808   -3.5527e-15      -1.8808
ENSG00000178934   19   39179851   39382389     73      15  482271       -2.169   -3.5527e-15       -2.169
ENSG00000171747   19   39192311   39404004     78      18  482300       -1.993   -3.5527e-15       -1.993
ENSG00000104823   19   39206062   39422645     81      20  482109       -2.131   -3.5527e-15       -2.131
ENSG00000268083   19   39208111   39430818     83      20  482124       -2.237   -3.5527e-15       -2.237
ENSG00000104824   19   39227028   39442987     81      19  481074      -2.2314   -3.5527e-15      -2.2314
ENSG00000187994   19   39258470   39468919     80      19  481263      -2.2088   -3.5527e-15      -2.2088
ENSG00000068903   19   39269197   39490502     84      20  480334      -2.0932   -3.5527e-15      -2.0932
ENSG00000104825   19   39290340   39499533     82      19  480276      -1.9492   -3.5527e-15      -1.9492
ENSG00000262484   19   39299620   39502798     77      18  480116      -1.9849   -3.5527e-15      -1.9849
ENSG00000104835   19   39305906   39540495    103      19  480776      -1.2038   -3.5527e-15      -1.2038
ENSG00000269547   19   39306044   39540495    103      19  480776      -1.2038   -3.5527e-15      -1.2038
ENSG00000128626   19   39321188   39523802     80      18  480214      -1.5964   -3.5527e-15      -1.5964
ENSG00000269190   19   39332044   39566550    102      20  477929      -1.3812   -3.5527e-15      -1.3812
ENSG00000161243   19   39381354   39623425    108      21  469466      -1.2736   -3.5527e-15      -1.2736
ENSG00000183760   19   39474553   39702133     93      18  458263      -1.2369   -3.5527e-15      -1.2369
ENSG00000130669   19   39516410   39773456     88      19  453728      -1.5089   -3.5527e-15      -1.5089
ENSG00000188505   19   39587601   39792524     60      15  449810      -1.9947   -3.5527e-15      -1.9947
ENSG00000179751   19   39593471   39794906     57      14  451020      -2.0562   -3.5527e-15      -2.0562
ENSG00000197110   19   39634246   39835646     56      15  459171      -2.2663   -3.5527e-15      -2.2663
ENSG00000183709   19   39659154   39860732     63      15  464850      -2.4502   -3.5527e-15      -2.4502
ENSG00000182393   19   39686965   39889313     66      14  471019      -2.4127   -3.5527e-15      -2.4127
ENSG00000128011   19   39697208   39905976     69      14  471528         -2.4   -3.5527e-15         -2.4
ENSG00000130755   19   39718993   39933012     81      17  478559      -1.2861   -3.5527e-15      -1.2861
ENSG00000179134   19   39733036   39976350     98      19  479111     -0.73523   -3.4417e-15     -0.73523
ENSG00000006712   19   39776492   39981835     96      17  479036     -0.60743   -3.4417e-15     -0.60743
ENSG00000063322   19   39781943   39991277     97      17  479074     -0.53727   -3.4417e-15     -0.53727
ENSG00000128016   19   39797453   40000052     94      16  478957      -0.4886   -3.4417e-15      -0.4886
ENSG00000090924   19   39803225   40019054    104      18  479320     -0.58555   -3.4417e-15     -0.58555
ENSG00000105193   19   39823847   40026588    100      17  481095     -0.51927   -3.4417e-15     -0.51927
ENSG00000196235   19   39826796   40067310    117      20  481333     -0.56323   -3.4417e-15     -0.56323
ENSG00000213922   19   39830212   40032082    104      18  481158     -0.59139   -3.4417e-15     -0.59139
ENSG00000105197   19   39871052   40084422    112      18  482132      0.03482   -3.4625e-15      0.03482
ENSG00000090932   19   39889535   40099121    107      17  482260      0.28083   -3.4417e-15      0.28083
ENSG00000186838   19   39905753   40111326    104      16  482247      0.29656   -3.4417e-15      0.29656
ENSG00000176401   19   39921630   40123494     97      15  482212      0.23333   -3.4694e-15      0.23333
ENSG00000176396   19   39928890   40130870     93      16  482370      0.22427   -3.4694e-15      0.22427
ENSG00000105198   19   39993164   40198116     93      20  481648     -0.37092   -3.4417e-15     -0.37092
ENSG00000249861   19   40046534   40251287     96      18  481856     -0.54725   -3.4417e-15     -0.54725
ENSG00000006659   19   40094946   40300084     86      16  470067      -1.4623   -3.5527e-15      -1.4623
ENSG00000105205   19   40121890   40328668     99      18  463257      0.73708   -3.4417e-15      0.73708
ENSG00000213921   19   40167235   40376775    122      23  450278       1.4673   -3.5527e-15       1.4673
ENSG00000105204   19   40215990   40424841    107      24  444319       2.0405   -3.5527e-15       2.0405
ENSG00000105202   19   40225098   40437054    100      24  441630       2.2499   -3.5527e-15       2.2499
ENSG00000090920   19   40253963   40540533    109      26  445024       2.3909   -3.5527e-15       2.3909
ENSG00000013275   19   40376912   40587348     46       9  479449      0.25749   -3.4417e-15      0.25749
ENSG00000187187   19   40390041   40623514     55      10  476613       0.1595   -3.4694e-15       0.1595
ENSG00000128000   19   40434167   40662116     51       7  479093     0.080284   -3.4694e-15     0.080284
ENSG00000197782   19   40475059   40696845     45       6  469288     0.073009   -3.4694e-15     0.073009
ENSG00000130758   19   40597651   40821482     66      12  435914     0.091152   -3.4694e-15     0.091152
ENSG00000174521   19   40621965   40824306     63      11  435099      0.21217   -3.4694e-15      0.21217
ENSG00000105219   19   40628115   40832597     66      10  433451       0.2394   -3.4694e-15       0.2394
ENSG00000105221   19   40636224   40891443     95      14  441078      0.21024   -3.4694e-15      0.21024
ENSG00000160392   19   40725443   40954434     94      14  449870    0.0098769   -3.4642e-15    0.0098769
ENSG00000105223   19   40754363   40986346     91      16  456002     0.030972   -3.4625e-15     0.030972
ENSG00000160396   19   40785178   40996094     79      16  458882   -0.0056541   -3.4634e-15   -0.0056541
ENSG00000105227   19   40799675   41019273     86      21  463749     0.060078   -3.4625e-15     0.060078
ENSG00000197019   19   40827499   41031932     77      21  468066    -0.014731   -3.4642e-15    -0.014731
ENSG00000167565   19   40846751   41050612     75      22  472372     -0.20787   -3.4694e-15     -0.20787
ENSG00000090013   19   40853696   41071747     77      22  473730     -0.32949   -3.4417e-15     -0.32949
ENSG00000160460   19   40872148   41182370    116      28  478636     -0.78447   -3.4417e-15     -0.78447
ENSG00000160410   19   40982757   41197305     87      19  480164     -0.77187   -3.4417e-15     -0.77187
ENSG00000090006   19   40998789   41235725    106      23  479091      -1.1488   -3.5527e-15      -1.1488
ENSG00000105245   19   41072596   41296877    114      22  468021      -1.1844   -3.5527e-15      -1.1844
ENSG00000123815   19   41097434   41324112    112      21  466860      -1.4514   -3.5527e-15      -1.4514
ENSG00000086544   19   41123008   41346765    105      20  461630      -1.3184   -3.5527e-15      -1.3184
ENSG00000188493   19   41146761   41357458     99      18  460182       -1.372   -3.5527e-15       -1.372
ENSG00000077312   19   41156542   41371294     98      18  459952      -1.3406   -3.5527e-15      -1.3406
ENSG00000261857   19   41177553   41383395     88      17  457363      -1.1931   -3.5527e-15      -1.1931
ENSG00000268975   19   41177553   41392590     89      17  457648       -1.101   -3.5527e-15       -1.101
ENSG00000167578   19   41184121   41402847     96      19  456612     -0.73596   -3.4417e-15     -0.73596
ENSG00000171570   19   41184147   41414103    103      21  455698     -0.46864   -3.4417e-15     -0.46864
ENSG00000269858   19   41204901   41414338     93      19  452972     -0.37438   -3.4417e-15     -0.37438
ENSG00000268797   19   41207202   41504187    131      29  435522     -0.85118   -3.4417e-15     -0.85118
ENSG00000255974   19   41249443   41456352     85      21  440555    -0.040918   -3.4625e-15    -0.040918
ENSG00000198077   19   41281344   41488657     71      20  432761    -0.084162   -3.4694e-15    -0.084162
ENSG00000197408   19   41397204   41624303    108      21  398280     -0.42838   -3.4417e-15     -0.42838
ENSG00000197838   19   41494377   41702100     83      17  391088     -0.83146   -3.4417e-15     -0.83146
ENSG00000197446   19   41520337   41734271     72      19  392221     -0.22236   -3.4694e-15     -0.22236
ENSG00000167600   19   41598954   41813444     73      16  406497      0.48619   -3.4417e-15      0.48619
ENSG00000167601   19   41625108   41867671     82      14  415009      0.58065   -3.4417e-15      0.58065
ENSG00000105323   19   41668401   41913503     82      13  425086      0.65203   -3.4417e-15      0.65203
ENSG00000105329   19   41707492   41959816     97      14  439162      0.56414   -3.4417e-15      0.56414
ENSG00000142039   19   41716094   41930788     80      11  435824      0.66372   -3.4417e-15      0.66372
ENSG00000255730   19   41756758   42030906     90      14  444559      0.49928   -3.4417e-15      0.49928
ENSG00000142046   19   41756816   41989988     84      12  443029      0.56889   -3.4417e-15      0.56889
ENSG00000123810   19   41760326   41970078     77      10  442687      0.47132   -3.4417e-15      0.47132
ENSG00000248098   19   41784215   42030910     79      13  451201       0.2812   -3.4417e-15       0.2812
ENSG00000077348   19   41792279   42003384     74      12  452017      0.30481   -3.4417e-15      0.30481
ENSG00000177191   19   41831264   42034635     59      10  467524      0.18552   -3.4694e-15      0.18552
ENSG00000105341   19   41837223   42046622     59      10  469799      0.16783   -3.4694e-15      0.16783
ENSG00000204978   19   41849063   42050670     58       9  472558      0.16314   -3.4694e-15      0.16314
ENSG00000007129   19   41955886   42193197     63      13  460219      0.17445   -3.4694e-15      0.17445
ENSG00000105352   19   42025344   42233442     68      15  443036      0.31461   -3.4417e-15      0.31461
ENSG00000007306   19   42077235   42310895     81      15  418029      0.38001   -3.4417e-15      0.38001
ENSG00000105388   19   42112504   42333718     78      12  401996      0.53702   -3.4417e-15      0.53702
ENSG00000267881   19   42112531   42365190     88      13  398593      0.35939   -3.4417e-15      0.35939
ENSG00000086548   19   42154885   42376113     84      10  386217       0.1436   -3.4694e-15       0.1436
ENSG00000170956   19   42200369   42415591     74       8  378981      0.22211   -3.4694e-15      0.22211
ENSG00000183103   19   42241148   42448760     61       6  374711      0.25774   -3.4417e-15      0.25774
ENSG00000142025   19   42248806   42456401     59       5  374637      0.26282   -3.4417e-15      0.26282
ENSG00000105372   19   42263988   42476994     52       4  370651      0.45288   -3.4417e-15      0.45288
ENSG00000105369   19   42281190   42485439     48       4  372142      0.52647   -3.4417e-15      0.52647
ENSG00000076928   19   42287228   42534302     53       5  380360       0.4488   -3.4417e-15       0.4488
ENSG00000105404   19   42360833   42563542     31       6  394140      0.74802   -3.4417e-15      0.74802
ENSG00000105409   19   42370734   42601649     29       7  405261      0.51222   -3.4417e-15      0.51222
ENSG00000105737   19   42402473   42673650     29       8  424569      0.21869   -3.4694e-15      0.21869
ENSG00000105732   19   42472629   42685701     24       6  439002      -0.1578   -3.4694e-15      -0.1578
ENSG00000028277   19   42490263   42800737     41       7  445514     -0.26445   -3.4417e-15     -0.26445
ENSG00000160570   19   42602750   42824292     33       5  453858     -0.37586   -3.4417e-15     -0.37586
ENSG00000167625   19   42624423   42832353     31       4  456325     -0.29638   -3.4417e-15     -0.29638
ENSG00000105723   19   42634338   42846777     30       4  455444     -0.30868   -3.4417e-15     -0.30868
ENSG00000268643   19   42638735   42859284     34       4  458655     -0.18121   -3.4694e-15     -0.18121
ENSG00000204957   19   42646927   42849125     29       4  454504     -0.26999   -3.4417e-15     -0.26999
ENSG00000105722   19   42651724   42859309     33       4  461076     -0.16861   -3.4694e-15     -0.16861
ENSG00000079432   19   42672689   42899949     42       4  466436     -0.09033   -3.4694e-15     -0.09033
ENSG00000079462   19   42701185   42907698     37       3  467044    -0.066931   -3.4694e-15    -0.066931
